protein,category,subcategory,model,rama_favored,rama_allowed,rama_outliers,rama_total,rama_favored_pct,rama_outliers_pct,rota_favored,rota_outliers,rota_total,rota_favored_pct,rota_outliers_pct,cbeta_deviations,omega_cis_proline,omega_cis_general,omega_twisted,clashscore,clash_count,atom_count,molprobity_score
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_0_r4,341,5,0,346,98.55,0.0,293,1,297,98.65,0.34,0,2,0,0,18.44,128,6942,1.26
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_0_r1,337,9,0,346,97.4,0.0,293,1,297,98.65,0.34,0,2,0,0,18.44,128,6942,1.26
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_0_r3,338,8,0,346,97.69,0.0,293,2,297,98.65,0.68,0,2,0,0,17.57,122,6942,1.24
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_0_r5,339,7,0,346,97.98,0.0,294,0,297,98.99,0.0,0,2,0,0,16.57,115,6942,1.22
1VFB,AlphaFold,relaxed_normal_ref15,ranked_0_r2,335,10,1,346,96.82,0.29,294,0,297,98.99,0.0,0,2,0,0,17.7,123,6951,1.25
1VFB,AlphaFold,relaxed_normal_ref15,ranked_0_r4,337,9,0,346,97.4,0.0,294,0,297,98.99,0.0,0,2,0,0,17.55,122,6951,1.24
1VFB,AlphaFold,relaxed_normal_ref15,ranked_0_r1,335,11,0,346,96.82,0.0,294,0,297,98.99,0.0,0,2,0,0,18.41,128,6951,1.26
1VFB,AlphaFold,relaxed_normal_ref15,ranked_0_r3,337,9,0,346,97.4,0.0,295,0,297,99.33,0.0,0,2,0,0,18.56,129,6951,1.27
1VFB,AlphaFold,relaxed_normal_ref15,ranked_0_r5,338,8,0,346,97.69,0.0,293,0,297,98.65,0.0,0,2,0,0,17.26,120,6951,1.24
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_0_r2,337,8,1,346,97.4,0.29,293,0,297,98.65,0.0,0,2,0,0,16.69,116,6951,1.22
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_0_r4,340,6,0,346,98.27,0.0,294,1,297,98.99,0.34,1,2,0,0,16.98,118,6951,1.23
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_0_r3,338,7,1,346,97.69,0.29,293,1,297,98.65,0.34,0,2,0,0,19.28,134,6951,1.28
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_0_r1,338,8,0,346,97.69,0.0,293,1,297,98.65,0.34,1,2,0,0,17.26,120,6951,1.24
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_0_r5,337,8,1,346,97.4,0.29,294,1,297,98.99,0.34,0,2,0,0,16.69,116,6951,1.22
1VFB,AlphaFold,relaxed_normal_beta,ranked_0_r2,340,6,0,346,98.27,0.0,295,0,297,99.33,0.0,0,2,0,0,15.25,106,6951,1.19
1VFB,AlphaFold,relaxed_normal_beta,ranked_0_r1,340,6,0,346,98.27,0.0,294,0,297,98.99,0.0,0,2,0,0,15.68,109,6951,1.2
1VFB,AlphaFold,relaxed_normal_beta,ranked_0_r4,340,6,0,346,98.27,0.0,293,0,297,98.65,0.0,0,2,0,0,15.11,105,6951,1.18
1VFB,AlphaFold,relaxed_normal_beta,ranked_0_r3,338,8,0,346,97.69,0.0,294,0,297,98.99,0.0,0,2,0,0,17.26,120,6951,1.24
1VFB,AlphaFold,relaxed_normal_beta,ranked_0_r5,341,4,1,346,98.55,0.29,295,0,297,99.33,0.0,0,2,0,0,15.11,105,6951,1.18
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_0_r3,340,6,0,346,98.27,0.0,295,0,297,99.33,0.0,0,2,0,0,16.4,114,6951,1.22
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_0_r2,341,5,0,346,98.55,0.0,294,0,297,98.99,0.0,0,2,0,0,17.12,119,6951,1.23
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_0_r4,340,6,0,346,98.27,0.0,295,0,297,99.33,0.0,0,2,0,0,17.55,122,6951,1.24
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_0_r1,341,5,0,346,98.55,0.0,296,0,297,99.66,0.0,0,2,0,0,17.98,125,6951,1.25
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_0_r5,341,5,0,346,98.55,0.0,293,0,297,98.65,0.0,0,2,0,0,16.26,113,6951,1.21
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_0_r2,340,6,0,346,98.27,0.0,295,0,297,99.33,0.0,0,2,0,0,15.27,106,6942,1.19
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_0_r4,339,7,0,346,97.98,0.0,293,0,297,98.65,0.0,0,2,0,0,15.13,105,6942,1.18
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_0_r3,340,6,0,346,98.27,0.0,295,0,297,99.33,0.0,0,2,0,0,15.85,110,6942,1.2
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_0_r5,340,6,0,346,98.27,0.0,294,0,297,98.99,0.0,0,2,0,0,15.56,108,6942,1.2
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_0_r1,338,8,0,346,97.69,0.0,293,0,297,98.65,0.0,0,2,0,0,17.0,118,6942,1.23
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_1_r4,340,6,0,346,98.27,0.0,296,0,297,99.66,0.0,0,2,0,0,18.3,127,6939,1.26
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_1_r2,339,7,0,346,97.98,0.0,296,0,297,99.66,0.0,0,2,0,0,17.73,123,6939,1.25
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_1_r5,338,7,1,346,97.69,0.29,296,0,297,99.66,0.0,0,2,0,0,18.16,126,6939,1.26
1VFB,AlphaFold,relaxed_normal_ref15,ranked_1_r4,339,7,0,346,97.98,0.0,296,0,297,99.66,0.0,0,2,0,0,16.98,118,6948,1.23
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_1_r3,340,5,1,346,98.27,0.29,296,0,297,99.66,0.0,0,2,0,0,18.01,125,6939,1.25
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_1_r1,341,5,0,346,98.55,0.0,295,0,297,99.33,0.0,0,2,0,0,19.17,133,6939,1.28
1VFB,AlphaFold,relaxed_normal_ref15,ranked_1_r2,339,6,1,346,97.98,0.29,296,0,297,99.66,0.0,0,2,0,0,17.27,120,6948,1.24
1VFB,AlphaFold,relaxed_normal_ref15,ranked_1_r5,339,7,0,346,97.98,0.0,296,0,297,99.66,0.0,0,2,0,0,16.98,118,6948,1.23
1VFB,AlphaFold,relaxed_normal_ref15,ranked_1_r1,337,8,1,346,97.4,0.29,296,0,297,99.66,0.0,0,2,0,0,15.54,108,6948,1.2
1VFB,AlphaFold,relaxed_normal_ref15,ranked_1_r3,340,6,0,346,98.27,0.0,296,0,297,99.66,0.0,0,2,0,0,13.67,95,6948,1.14
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_1_r4,339,6,1,346,97.98,0.29,295,0,297,99.33,0.0,0,2,0,0,15.97,111,6951,1.21
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_1_r2,341,5,0,346,98.55,0.0,295,0,297,99.33,0.0,0,2,0,0,16.54,115,6951,1.22
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_1_r5,337,8,1,346,97.4,0.29,296,0,297,99.66,0.0,0,2,0,0,18.13,126,6951,1.26
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_1_r1,339,6,1,346,97.98,0.29,296,0,297,99.66,0.0,0,2,0,0,15.54,108,6951,1.2
1VFB,AlphaFold,relaxed_normal_beta,ranked_1_r4,336,10,0,346,97.11,0.0,294,0,297,98.99,0.0,0,2,0,0,15.4,107,6948,1.19
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_1_r3,339,6,1,346,97.98,0.29,296,0,297,99.66,0.0,0,2,0,0,16.54,115,6951,1.22
1VFB,AlphaFold,relaxed_normal_beta,ranked_1_r5,340,5,1,346,98.27,0.29,293,0,297,98.65,0.0,0,2,0,0,15.4,107,6948,1.19
1VFB,AlphaFold,relaxed_normal_beta,ranked_1_r2,338,8,0,346,97.69,0.0,295,0,297,99.33,0.0,0,2,0,0,15.98,111,6948,1.21
1VFB,AlphaFold,relaxed_normal_beta,ranked_1_r1,339,7,0,346,97.98,0.0,295,0,297,99.33,0.0,0,2,0,0,16.26,113,6948,1.21
1VFB,AlphaFold,relaxed_normal_beta,ranked_1_r3,337,9,0,346,97.4,0.0,296,0,297,99.66,0.0,0,2,0,0,14.25,99,6948,1.16
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_1_r4,341,5,0,346,98.55,0.0,296,0,297,99.66,0.0,0,2,0,0,15.83,110,6951,1.2
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_1_r2,339,7,0,346,97.98,0.0,296,0,297,99.66,0.0,0,2,0,0,16.26,113,6951,1.21
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_1_r5,339,7,0,346,97.98,0.0,296,0,297,99.66,0.0,0,2,0,0,16.83,117,6951,1.23
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_1_r1,339,7,0,346,97.98,0.0,296,0,297,99.66,0.0,0,2,0,0,15.68,109,6951,1.2
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_1_r3,340,6,0,346,98.27,0.0,296,0,297,99.66,0.0,0,2,0,0,15.97,111,6951,1.21
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_1_r4,340,6,0,346,98.27,0.0,296,0,297,99.66,0.0,0,2,0,0,15.71,109,6939,1.2
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_1_r2,341,5,0,346,98.55,0.0,296,0,297,99.66,0.0,0,2,0,0,16.43,114,6939,1.22
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_1_r5,340,6,0,346,98.27,0.0,295,0,297,99.33,0.0,1,2,0,0,15.13,105,6939,1.18
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_1_r1,341,5,0,346,98.55,0.0,296,0,297,99.66,0.0,0,2,0,0,14.56,101,6939,1.17
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_1_r3,341,5,0,346,98.55,0.0,296,0,297,99.66,0.0,0,2,0,0,14.99,104,6939,1.18
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_3_r5,338,8,0,346,97.69,0.0,296,0,297,99.66,0.0,0,2,0,0,17.58,122,6939,1.24
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_3_r1,339,7,0,346,97.98,0.0,296,0,297,99.66,0.0,0,2,0,0,17.29,120,6939,1.24
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_3_r4,338,7,1,346,97.69,0.29,296,0,297,99.66,0.0,0,2,0,0,19.46,135,6939,1.29
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_3_r3,338,8,0,346,97.69,0.0,296,0,297,99.66,0.0,0,2,0,0,17.01,118,6939,1.23
1VFB,AlphaFold,relaxed_normal_ref15,ranked_3_r5,339,6,1,346,97.98,0.29,295,1,297,99.33,0.34,0,2,0,0,17.72,123,6943,1.25
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_3_r2,339,7,0,346,97.98,0.0,296,0,297,99.66,0.0,0,2,0,0,18.01,125,6939,1.25
1VFB,AlphaFold,relaxed_normal_ref15,ranked_3_r1,339,7,0,346,97.98,0.0,295,1,297,99.33,0.34,0,2,0,0,17.43,121,6943,1.24
1VFB,AlphaFold,relaxed_normal_ref15,ranked_3_r3,339,6,1,346,97.98,0.29,295,0,297,99.33,0.0,0,2,0,0,15.41,107,6943,1.19
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_3_r1,339,7,0,346,97.98,0.0,296,0,297,99.66,0.0,0,2,0,0,18.56,129,6951,1.27
1VFB,AlphaFold,relaxed_normal_ref15,ranked_3_r4,339,6,1,346,97.98,0.29,295,1,297,99.33,0.34,0,2,0,0,16.85,117,6943,1.23
1VFB,AlphaFold,relaxed_normal_ref15,ranked_3_r2,340,5,1,346,98.27,0.29,295,0,297,99.33,0.0,0,2,0,0,15.12,105,6943,1.18
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_3_r5,339,6,1,346,97.98,0.29,295,0,297,99.33,0.0,0,2,0,0,18.13,126,6951,1.26
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_3_r3,340,5,1,346,98.27,0.29,296,0,297,99.66,0.0,0,2,0,0,16.69,116,6951,1.22
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_3_r4,339,6,1,346,97.98,0.29,296,0,297,99.66,0.0,0,2,0,0,18.99,132,6951,1.28
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_3_r2,340,5,1,346,98.27,0.29,295,0,297,99.33,0.0,0,2,0,0,17.26,120,6951,1.24
1VFB,AlphaFold,relaxed_normal_beta,ranked_3_r5,342,4,0,346,98.84,0.0,295,0,297,99.33,0.0,0,2,0,0,17.0,118,6943,1.23
1VFB,AlphaFold,relaxed_normal_beta,ranked_3_r1,340,6,0,346,98.27,0.0,294,0,297,98.99,0.0,0,2,0,0,15.84,110,6943,1.2
1VFB,AlphaFold,relaxed_normal_beta,ranked_3_r3,342,4,0,346,98.84,0.0,295,0,297,99.33,0.0,0,2,0,0,18.0,125,6943,1.25
1VFB,AlphaFold,relaxed_normal_beta,ranked_3_r4,342,4,0,346,98.84,0.0,295,0,297,99.33,0.0,0,2,0,0,16.13,112,6943,1.21
1VFB,AlphaFold,relaxed_normal_beta,ranked_3_r2,342,4,0,346,98.84,0.0,295,0,297,99.33,0.0,0,2,0,0,16.42,114,6943,1.22
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_3_r5,340,6,0,346,98.27,0.0,296,0,297,99.66,0.0,0,2,0,0,14.96,104,6951,1.18
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_3_r1,341,5,0,346,98.55,0.0,296,0,297,99.66,0.0,0,2,0,0,16.54,115,6951,1.22
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_3_r3,340,6,0,346,98.27,0.0,296,0,297,99.66,0.0,0,2,0,0,16.4,114,6951,1.22
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_3_r4,342,4,0,346,98.84,0.0,296,0,297,99.66,0.0,1,2,0,0,17.84,124,6951,1.25
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_3_r5,343,3,0,346,99.13,0.0,296,0,297,99.66,0.0,0,2,0,0,15.13,105,6939,1.18
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_3_r2,340,6,0,346,98.27,0.0,295,0,297,99.33,0.0,0,2,0,0,17.7,123,6951,1.25
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_3_r1,343,3,0,346,99.13,0.0,296,0,297,99.66,0.0,0,2,0,0,16.86,117,6939,1.23
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_3_r3,343,3,0,346,99.13,0.0,295,0,297,99.33,0.0,0,2,0,0,17.29,120,6939,1.24
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_3_r2,341,5,0,346,98.55,0.0,296,0,297,99.66,0.0,0,2,0,0,16.43,114,6939,1.22
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_3_r4,342,4,0,346,98.84,0.0,296,0,297,99.66,0.0,0,2,0,0,18.88,131,6939,1.27
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_4_r3,338,7,1,346,97.69,0.29,296,0,297,99.66,0.0,0,2,0,0,17.15,119,6939,1.23
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_4_r1,334,11,1,346,96.53,0.29,294,0,297,98.99,0.0,0,2,0,0,16.86,117,6939,1.23
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_4_r5,334,11,1,346,96.53,0.29,295,0,297,99.33,0.0,0,2,0,0,16.57,115,6939,1.22
1VFB,AlphaFold,relaxed_normal_ref15,ranked_4_r3,335,10,1,346,96.82,0.29,294,0,297,98.99,0.0,0,2,0,0,18.42,128,6950,1.26
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_4_r2,335,10,1,346,96.82,0.29,295,0,297,99.33,0.0,0,2,0,0,17.58,122,6939,1.24
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_4_r4,335,10,1,346,96.82,0.29,295,0,297,99.33,0.0,0,2,0,0,17.73,123,6939,1.25
1VFB,AlphaFold,relaxed_normal_ref15,ranked_4_r5,337,8,1,346,97.4,0.29,295,0,297,99.33,0.0,0,2,0,0,16.69,116,6950,1.22
1VFB,AlphaFold,relaxed_normal_ref15,ranked_4_r1,337,8,1,346,97.4,0.29,294,0,297,98.99,0.0,0,2,0,0,19.14,133,6950,1.28
1VFB,AlphaFold,relaxed_normal_ref15,ranked_4_r2,339,7,0,346,97.98,0.0,294,0,297,98.99,0.0,0,2,0,0,18.27,127,6950,1.26
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_4_r3,336,9,1,346,97.11,0.29,294,0,297,98.99,0.0,0,2,0,0,18.99,132,6951,1.28
1VFB,AlphaFold,relaxed_normal_ref15,ranked_4_r4,337,8,1,346,97.4,0.29,295,0,297,99.33,0.0,0,2,0,1,16.4,114,6950,1.22
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_4_r1,339,6,1,346,97.98,0.29,295,0,297,99.33,0.0,0,2,0,0,16.98,118,6951,1.23
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_4_r5,336,9,1,346,97.11,0.29,295,0,297,99.33,0.0,0,2,0,0,16.4,114,6951,1.22
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_4_r2,337,8,1,346,97.4,0.29,295,0,297,99.33,0.0,0,2,0,0,15.25,106,6951,1.19
1VFB,AlphaFold,relaxed_cartesian_ref15,ranked_4_r4,337,8,1,346,97.4,0.29,294,0,297,98.99,0.0,0,2,0,0,16.69,116,6951,1.22
1VFB,AlphaFold,relaxed_normal_beta,ranked_4_r3,339,7,0,346,97.98,0.0,291,0,297,97.98,0.0,0,2,0,0,16.83,117,6950,1.23
1VFB,AlphaFold,relaxed_normal_beta,ranked_4_r1,339,7,0,346,97.98,0.0,294,0,297,98.99,0.0,0,2,0,0,17.84,124,6950,1.25
1VFB,AlphaFold,relaxed_normal_beta,ranked_4_r5,339,7,0,346,97.98,0.0,294,0,297,98.99,0.0,0,2,0,0,18.13,126,6950,1.26
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_4_r3,338,8,0,346,97.69,0.0,296,0,297,99.66,0.0,0,2,0,0,17.7,123,6951,1.25
1VFB,AlphaFold,relaxed_normal_beta,ranked_4_r2,339,7,0,346,97.98,0.0,293,0,297,98.65,0.0,0,2,0,0,16.83,117,6950,1.23
1VFB,AlphaFold,relaxed_normal_beta,ranked_4_r4,338,6,2,346,97.69,0.58,293,0,297,98.65,0.0,0,2,0,0,17.7,123,6950,1.25
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_4_r1,340,6,0,346,98.27,0.0,296,0,297,99.66,0.0,0,2,0,0,18.27,127,6951,1.26
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_4_r2,338,7,1,346,97.69,0.29,295,0,297,99.33,0.0,0,2,0,0,17.7,123,6951,1.25
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_4_r5,341,5,0,346,98.55,0.0,296,0,297,99.66,0.0,0,2,0,0,18.85,131,6951,1.27
1VFB,AlphaFold,relaxed_cartesian_beta,ranked_4_r4,340,6,0,346,98.27,0.0,294,1,297,98.99,0.34,0,2,0,0,18.13,126,6951,1.26
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_4_r3,338,8,0,346,97.69,0.0,295,0,297,99.33,0.0,0,2,0,0,19.02,132,6939,1.28
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_4_r1,340,6,0,346,98.27,0.0,295,0,297,99.33,0.0,0,2,0,0,15.42,107,6939,1.19
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_4_r5,339,7,0,346,97.98,0.0,294,0,297,98.99,0.0,0,2,0,0,17.58,122,6939,1.24
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_4_r4,338,8,0,346,97.69,0.0,296,0,297,99.66,0.0,0,2,0,0,16.14,112,6939,1.21
1VFB,AlphaFold,relaxed_dualspace_beta,ranked_4_r2,340,6,0,346,98.27,0.0,295,0,297,99.33,0.0,0,2,0,0,17.15,119,6939,1.23
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_2_r3,339,7,0,346,97.98,0.0,295,1,297,99.33,0.34,0,2,0,0,19.02,132,6939,1.28
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_2_r1,341,5,0,346,98.55,0.0,295,1,297,99.33,0.34,0,2,0,0,18.45,128,6939,1.26
1VFB,AlphaFold,relaxed_dualspace_ref15,ranked_2_r5,339,7,0,346,97.98,0.0,294,1,297,98.99,0.34,0,2,0,0,18.59,129,6939,1.27
