protein,category,subcategory,model,rama_favored,rama_allowed,rama_outliers,rama_total,rama_favored_pct,rama_outliers_pct,rota_favored,rota_outliers,rota_total,rota_favored_pct,rota_outliers_pct,cbeta_deviations,omega_cis_proline,omega_cis_general,omega_twisted,clashscore,clash_count,atom_count,molprobity_score
1F51,AlphaFold,relaxed_cartesian_beta,ranked_3_r5,295,2,0,297,99.33,0.0,271,0,273,99.27,0.0,0,1,0,0,12.47,81,6493,1.11
1F51,AlphaFold,relaxed_cartesian_beta,ranked_3_r1,295,2,0,297,99.33,0.0,271,0,273,99.27,0.0,0,1,0,0,13.55,88,6493,1.14
1F51,AlphaFold,relaxed_dualspace_beta,ranked_3_r5,297,0,0,297,100.0,0.0,271,0,273,99.27,0.0,0,1,0,0,15.88,103,6485,1.2
1F51,AlphaFold,relaxed_cartesian_beta,ranked_3_r2,295,2,0,297,99.33,0.0,271,0,273,99.27,0.0,0,1,0,0,12.17,79,6493,1.1
1F51,AlphaFold,relaxed_dualspace_beta,ranked_3_r1,296,1,0,297,99.66,0.0,271,0,273,99.27,0.0,0,1,0,0,14.65,95,6485,1.17
1F51,AlphaFold,relaxed_dualspace_ref15,ranked_4_r3,293,4,0,297,98.65,0.0,270,0,273,98.9,0.0,0,1,0,0,17.42,113,6485,1.24
1F51,AlphaFold,relaxed_dualspace_beta,ranked_3_r2,297,0,0,297,100.0,0.0,271,0,273,99.27,0.0,0,1,0,0,16.04,104,6485,1.21
1F51,AlphaFold,relaxed_dualspace_beta,ranked_3_r3,297,0,0,297,100.0,0.0,271,0,273,99.27,0.0,0,1,0,0,16.35,106,6485,1.22
1F51,AlphaFold,relaxed_dualspace_beta,ranked_3_r4,295,2,0,297,99.33,0.0,271,0,273,99.27,0.0,0,1,0,0,15.27,99,6485,1.19
1F51,AlphaFold,relaxed_dualspace_ref15,ranked_4_r1,295,2,0,297,99.33,0.0,271,0,273,99.27,0.0,0,1,0,0,16.35,106,6485,1.22
1F51,AlphaFold,relaxed_dualspace_ref15,ranked_4_r2,294,3,0,297,98.99,0.0,271,0,273,99.27,0.0,0,1,0,0,15.57,101,6485,1.2
1F51,AlphaFold,relaxed_dualspace_ref15,ranked_4_r4,294,3,0,297,98.99,0.0,271,0,273,99.27,0.0,0,1,0,0,16.5,107,6485,1.22
1F51,AlphaFold,relaxed_normal_ref15,ranked_4_r3,291,5,1,297,97.98,0.34,271,0,273,99.27,0.0,0,1,0,0,16.18,105,6491,1.21
1F51,AlphaFold,relaxed_normal_ref15,ranked_4_r5,291,6,0,297,97.98,0.0,270,0,273,98.9,0.0,0,1,0,0,16.64,108,6491,1.22
1F51,AlphaFold,relaxed_normal_ref15,ranked_4_r1,292,4,1,297,98.32,0.34,271,0,273,99.27,0.0,0,1,0,0,14.33,93,6491,1.16
1F51,AlphaFold,relaxed_dualspace_ref15,ranked_4_r5,295,2,0,297,99.33,0.0,271,0,273,99.27,0.0,1,1,0,0,17.73,115,6485,1.25
1F51,AlphaFold,relaxed_normal_ref15,ranked_4_r2,291,5,1,297,97.98,0.34,271,0,273,99.27,0.0,0,1,0,0,15.25,99,6491,1.19
1F51,AlphaFold,relaxed_normal_ref15,ranked_4_r4,289,8,0,297,97.31,0.0,271,0,273,99.27,0.0,0,1,0,0,14.79,96,6491,1.18
1F51,AlphaFold,relaxed_cartesian_ref15,ranked_4_r1,294,3,0,297,98.99,0.0,271,0,273,99.27,0.0,0,1,0,0,17.4,113,6493,1.24
1F51,AlphaFold,relaxed_cartesian_ref15,ranked_4_r3,293,4,0,297,98.65,0.0,271,0,273,99.27,0.0,0,1,0,0,16.02,104,6493,1.21
1F51,AlphaFold,relaxed_cartesian_ref15,ranked_4_r5,295,2,0,297,99.33,0.0,271,0,273,99.27,0.0,0,1,0,0,15.86,103,6493,1.2
1F51,AlphaFold,relaxed_normal_beta,ranked_4_r2,293,4,0,297,98.65,0.0,270,0,273,98.9,0.0,0,1,0,0,12.63,82,6491,1.11
1F51,AlphaFold,relaxed_cartesian_ref15,ranked_4_r2,294,2,1,297,98.99,0.34,271,0,273,99.27,0.0,0,1,0,0,15.56,101,6493,1.2
1F51,AlphaFold,relaxed_cartesian_ref15,ranked_4_r4,295,2,0,297,99.33,0.0,271,0,273,99.27,0.0,0,1,0,0,15.25,99,6493,1.19
1F51,AlphaFold,relaxed_normal_beta,ranked_4_r1,293,4,0,297,98.65,0.0,271,0,273,99.27,0.0,0,1,0,0,14.02,91,6491,1.15
1F51,AlphaFold,relaxed_normal_beta,ranked_4_r3,294,3,0,297,98.99,0.0,270,0,273,98.9,0.0,0,1,0,0,12.79,83,6491,1.12
1F51,AlphaFold,relaxed_normal_beta,ranked_4_r5,294,3,0,297,98.99,0.0,269,0,273,98.53,0.0,0,1,0,0,13.4,87,6491,1.14
1F51,AlphaFold,relaxed_normal_beta,ranked_4_r4,294,3,0,297,98.99,0.0,270,0,273,98.9,0.0,0,1,0,0,11.4,74,6491,1.07
1F51,AlphaFold,relaxed_cartesian_beta,ranked_4_r3,294,3,0,297,98.99,0.0,271,0,273,99.27,0.0,0,1,0,0,13.4,87,6493,1.14
1F51,AlphaFold,relaxed_cartesian_beta,ranked_4_r5,294,3,0,297,98.99,0.0,271,0,273,99.27,0.0,0,1,0,0,15.09,98,6493,1.18
1F51,AlphaFold,relaxed_cartesian_beta,ranked_4_r2,295,2,0,297,99.33,0.0,272,0,273,99.63,0.0,0,1,0,0,14.17,92,6493,1.16
1F51,AlphaFold,relaxed_cartesian_beta,ranked_4_r1,294,3,0,297,98.99,0.0,271,0,273,99.27,0.0,0,1,0,0,15.09,98,6493,1.18
1F51,AlphaFold,relaxed_cartesian_beta,ranked_4_r4,294,3,0,297,98.99,0.0,271,0,273,99.27,0.0,0,1,0,0,14.48,94,6493,1.17
1F51,AlphaFold,relaxed_dualspace_beta,ranked_4_r2,294,3,0,297,98.99,0.0,271,0,273,99.27,0.0,0,1,0,0,14.96,97,6485,1.18
1F51,AlphaFold,relaxed_dualspace_beta,ranked_4_r3,294,3,0,297,98.99,0.0,270,0,273,98.9,0.0,0,1,0,0,14.03,91,6485,1.15
1F51,AlphaFold,relaxed_dualspace_beta,ranked_4_r5,294,3,0,297,98.99,0.0,271,0,273,99.27,0.0,0,1,0,0,14.8,96,6485,1.18
1F51,AlphaFold,relaxed_dualspace_ref15,ranked_2_r1,293,3,1,297,98.65,0.34,271,0,273,99.27,0.0,0,1,0,0,16.65,108,6485,1.22
1F51,AlphaFold,relaxed_dualspace_beta,ranked_4_r1,293,4,0,297,98.65,0.0,271,0,273,99.27,0.0,0,1,0,0,15.42,100,6485,1.19
1F51,AlphaFold,relaxed_dualspace_ref15,ranked_2_r3,293,3,1,297,98.65,0.34,271,0,273,99.27,0.0,0,1,0,0,15.88,103,6485,1.2
1F51,AlphaFold,relaxed_dualspace_beta,ranked_4_r4,295,2,0,297,99.33,0.0,270,0,273,98.9,0.0,0,1,0,0,11.87,77,6485,1.09
1F51,AlphaFold,relaxed_dualspace_ref15,ranked_2_r5,293,3,1,297,98.65,0.34,271,0,273,99.27,0.0,0,1,0,0,17.42,113,6485,1.24
1F51,AlphaFold,relaxed_dualspace_ref15,ranked_2_r2,294,2,1,297,98.99,0.34,270,0,273,98.9,0.0,1,1,0,0,17.58,114,6485,1.24
1F51,AlphaFold,relaxed_normal_ref15,ranked_2_r3,291,5,1,297,97.98,0.34,271,0,273,99.27,0.0,0,1,0,0,16.03,104,6488,1.21
