protein,category,subcategory,model,rama_favored,rama_allowed,rama_outliers,rama_total,rama_favored_pct,rama_outliers_pct,rota_favored,rota_outliers,rota_total,rota_favored_pct,rota_outliers_pct,cbeta_deviations,omega_cis_proline,omega_cis_general,omega_twisted,clashscore,clash_count,atom_count,molprobity_score
1EWY,Experimental,relaxed_normal_ref15,1EWY_r4,370,13,2,385,96.1,0.52,328,0,332,98.8,0.0,0,0,0,0,12.16,97,7976,1.1
1EWY,Experimental,relaxed_normal_ref15,1EWY_r5,369,15,1,385,95.84,0.26,330,0,332,99.4,0.0,0,0,0,1,11.79,94,7976,1.09
1EWY,Experimental,relaxed_normal_ref15,1EWY_r2,371,12,2,385,96.36,0.52,330,0,332,99.4,0.0,0,0,0,0,10.16,81,7976,1.03
1EWY,Experimental,relaxed_normal_ref15,1EWY_r1,370,13,2,385,96.1,0.52,331,0,332,99.7,0.0,0,0,0,0,10.16,81,7976,1.03
1EWY,Experimental,relaxed_normal_ref15,1EWY_r3,368,15,2,385,95.58,0.52,329,0,332,99.1,0.0,0,0,0,0,11.28,90,7976,1.07
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_0_r2,392,5,0,397,98.74,0.0,337,0,339,99.41,0.0,0,1,0,0,11.39,93,8162,1.07
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_0_r1,392,5,0,397,98.74,0.0,336,0,339,99.12,0.0,0,1,0,0,12.62,103,8163,1.11
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_0_r4,393,4,0,397,98.99,0.0,337,0,339,99.41,0.0,0,1,0,0,11.03,90,8163,1.06
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_0_r5,391,6,0,397,98.49,0.0,337,1,339,99.41,0.3,0,1,0,0,12.25,100,8162,1.1
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_0_r3,390,7,0,397,98.24,0.0,337,0,339,99.41,0.0,0,1,0,0,13.11,107,8163,1.13
1EWY,AlphaFold,relaxed_normal_ref15,ranked_0_r2,389,8,0,397,97.98,0.0,333,1,339,98.23,0.3,0,1,0,0,12.73,104,8168,1.12
1EWY,AlphaFold,relaxed_normal_ref15,ranked_0_r4,390,7,0,397,98.24,0.0,337,0,339,99.41,0.0,0,1,0,0,10.04,82,8168,1.02
1EWY,AlphaFold,relaxed_normal_ref15,ranked_0_r1,390,7,0,397,98.24,0.0,335,1,339,98.82,0.3,0,1,0,0,12.0,98,8169,1.09
1EWY,AlphaFold,relaxed_normal_ref15,ranked_0_r3,388,9,0,397,97.73,0.0,333,1,339,98.23,0.3,0,1,0,0,13.47,110,8168,1.14
1EWY,AlphaFold,relaxed_normal_ref15,ranked_0_r5,389,8,0,397,97.98,0.0,334,0,339,98.53,0.0,0,1,0,0,14.45,118,8168,1.17
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_0_r4,391,6,0,397,98.49,0.0,337,0,339,99.41,0.0,0,1,0,0,11.14,91,8168,1.06
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_0_r2,391,5,1,397,98.49,0.25,337,1,339,99.41,0.3,0,1,0,0,11.88,97,8168,1.09
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_0_r1,391,5,1,397,98.49,0.25,338,0,339,99.71,0.0,0,1,0,0,11.63,95,8169,1.08
1EWY,AlphaFold,relaxed_normal_beta,ranked_0_r3,390,7,0,397,98.24,0.0,335,0,339,98.82,0.0,0,1,0,0,8.69,71,8168,0.97
1EWY,AlphaFold,relaxed_normal_beta,ranked_0_r4,388,9,0,397,97.73,0.0,334,1,339,98.53,0.3,0,1,0,0,8.33,68,8168,0.95
1EWY,AlphaFold,relaxed_normal_beta,ranked_0_r1,390,7,0,397,98.24,0.0,336,0,339,99.12,0.0,0,1,0,0,10.16,83,8168,1.03
1EWY,AlphaFold,relaxed_normal_beta,ranked_0_r2,391,6,0,397,98.49,0.0,336,0,339,99.12,0.0,0,1,0,0,9.79,80,8168,1.01
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_0_r3,393,4,0,397,98.99,0.0,335,0,339,98.82,0.0,0,1,0,0,12.0,98,8168,1.09
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_0_r5,390,7,0,397,98.24,0.0,337,0,339,99.41,0.0,0,1,0,0,12.37,101,8168,1.1
1EWY,AlphaFold,relaxed_normal_beta,ranked_0_r5,392,5,0,397,98.74,0.0,336,0,339,99.12,0.0,0,1,0,0,10.65,87,8168,1.05
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_0_r4,394,3,0,397,99.24,0.0,335,0,339,98.82,0.0,0,1,0,0,9.67,79,8168,1.01
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_0_r2,394,3,0,397,99.24,0.0,336,0,339,99.12,0.0,0,1,0,0,9.92,81,8168,1.02
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_0_r1,392,5,0,397,98.74,0.0,335,0,339,98.82,0.0,0,1,0,0,9.55,78,8168,1.0
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_0_r3,394,3,0,397,99.24,0.0,335,0,339,98.82,0.0,0,1,0,0,9.3,76,8168,0.99
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_0_r5,394,3,0,397,99.24,0.0,334,0,339,98.53,0.0,0,1,0,0,9.18,75,8168,0.99
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_0_r3,390,7,0,397,98.24,0.0,337,0,339,99.41,0.0,0,1,0,0,8.94,73,8163,0.98
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_0_r4,390,7,0,397,98.24,0.0,336,0,339,99.12,0.0,0,1,0,0,10.05,82,8162,1.02
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_0_r1,393,4,0,397,98.99,0.0,337,0,339,99.41,0.0,0,1,0,0,8.7,71,8163,0.97
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_0_r2,393,4,0,397,98.99,0.0,336,0,339,99.12,0.0,0,1,0,0,9.68,79,8162,1.01
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_0_r5,392,5,0,397,98.74,0.0,336,0,339,99.12,0.0,0,1,0,0,9.31,76,8163,0.99
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_1_r4,393,4,0,397,98.99,0.0,335,0,339,98.82,0.0,0,1,0,0,11.4,93,8160,1.07
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_1_r2,388,8,1,397,97.73,0.25,336,0,339,99.12,0.0,0,1,0,0,10.54,86,8160,1.04
1EWY,AlphaFold,relaxed_normal_ref15,ranked_1_r4,392,5,0,397,98.74,0.0,334,0,339,98.53,0.0,0,1,0,0,12.74,104,8166,1.12
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_1_r5,391,6,0,397,98.49,0.0,337,0,339,99.41,0.0,0,1,0,0,10.42,85,8160,1.04
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_1_r3,393,4,0,397,98.99,0.0,336,0,339,99.12,0.0,0,1,0,0,12.13,99,8160,1.1
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_1_r1,393,4,0,397,98.99,0.0,337,0,339,99.41,0.0,0,1,0,0,11.4,93,8160,1.07
1EWY,AlphaFold,relaxed_normal_ref15,ranked_1_r2,389,7,1,397,97.98,0.25,334,0,339,98.53,0.0,0,1,0,0,11.63,95,8167,1.08
1EWY,AlphaFold,relaxed_normal_ref15,ranked_1_r1,392,4,1,397,98.74,0.25,335,0,339,98.82,0.0,0,1,0,0,11.88,97,8166,1.09
1EWY,AlphaFold,relaxed_normal_ref15,ranked_1_r3,391,5,1,397,98.49,0.25,334,0,339,98.53,0.0,0,1,0,0,11.51,94,8166,1.08
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_1_r2,392,5,0,397,98.74,0.0,336,0,339,99.12,0.0,0,1,0,0,10.41,85,8168,1.04
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_1_r5,391,6,0,397,98.49,0.0,337,0,339,99.41,0.0,0,1,0,0,9.79,80,8168,1.01
1EWY,AlphaFold,relaxed_normal_ref15,ranked_1_r5,391,5,1,397,98.49,0.25,337,0,339,99.41,0.0,0,1,0,0,12.12,99,8166,1.1
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_1_r4,390,7,0,397,98.24,0.0,335,0,339,98.82,0.0,0,1,0,0,10.77,88,8168,1.05
1EWY,AlphaFold,relaxed_normal_beta,ranked_1_r4,388,9,0,397,97.73,0.0,336,0,339,99.12,0.0,0,1,0,0,10.41,85,8166,1.04
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_1_r3,391,6,0,397,98.49,0.0,336,0,339,99.12,0.0,0,1,0,0,10.41,85,8168,1.04
1EWY,AlphaFold,relaxed_normal_beta,ranked_1_r5,390,7,0,397,98.24,0.0,336,0,339,99.12,0.0,0,1,0,0,8.45,69,8166,0.96
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_1_r1,392,5,0,397,98.74,0.0,337,0,339,99.41,0.0,0,1,0,0,10.53,86,8168,1.04
1EWY,AlphaFold,relaxed_normal_beta,ranked_1_r2,389,8,0,397,97.98,0.0,336,0,339,99.12,0.0,0,1,0,0,9.92,81,8166,1.02
1EWY,AlphaFold,relaxed_normal_beta,ranked_1_r1,389,8,0,397,97.98,0.0,337,0,339,99.41,0.0,0,1,0,0,9.06,74,8166,0.98
1EWY,AlphaFold,relaxed_normal_beta,ranked_1_r3,388,9,0,397,97.73,0.0,336,0,339,99.12,0.0,0,1,0,0,10.78,88,8166,1.05
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_1_r3,393,4,0,397,98.99,0.0,336,0,339,99.12,0.0,0,1,0,0,8.94,73,8168,0.98
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_1_r4,393,4,0,397,98.99,0.0,336,0,339,99.12,0.0,0,1,0,0,7.96,65,8168,0.93
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_1_r1,393,4,0,397,98.99,0.0,336,0,339,99.12,0.0,0,1,0,0,8.33,68,8168,0.95
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_1_r2,390,7,0,397,98.24,0.0,337,0,339,99.41,0.0,0,1,0,0,9.67,79,8168,1.01
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_1_r5,393,4,0,397,98.99,0.0,337,0,339,99.41,0.0,0,1,0,0,8.57,70,8168,0.96
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_1_r4,392,5,0,397,98.74,0.0,335,0,339,98.82,0.0,0,1,0,0,7.6,62,8161,0.92
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_1_r2,394,3,0,397,99.24,0.0,336,0,339,99.12,0.0,0,1,0,0,8.82,72,8160,0.97
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_1_r3,392,5,0,397,98.74,0.0,336,0,339,99.12,0.0,0,1,0,0,9.8,80,8160,1.01
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_1_r1,392,5,0,397,98.74,0.0,336,0,339,99.12,0.0,0,1,0,0,8.09,66,8160,0.94
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_1_r5,391,6,0,397,98.49,0.0,337,0,339,99.41,0.0,0,1,0,0,8.82,72,8160,0.97
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_3_r5,392,4,1,397,98.74,0.25,336,0,339,99.12,0.0,0,1,0,0,10.29,84,8160,1.03
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_3_r1,391,6,0,397,98.49,0.0,336,0,339,99.12,0.0,0,1,0,0,12.01,98,8161,1.09
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_3_r3,391,6,0,397,98.49,0.0,337,0,339,99.41,0.0,0,1,0,0,10.91,89,8161,1.06
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_3_r2,392,4,1,397,98.74,0.25,335,0,339,98.82,0.0,0,1,0,0,12.01,98,8160,1.09
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_3_r4,392,5,0,397,98.74,0.0,337,0,339,99.41,0.0,0,1,0,0,10.29,84,8160,1.03
1EWY,AlphaFold,relaxed_normal_ref15,ranked_3_r1,388,9,0,397,97.73,0.0,336,0,339,99.12,0.0,0,1,0,0,13.24,108,8159,1.13
1EWY,AlphaFold,relaxed_normal_ref15,ranked_3_r5,392,5,0,397,98.74,0.0,336,0,339,99.12,0.0,0,1,0,0,12.5,102,8159,1.11
1EWY,AlphaFold,relaxed_normal_ref15,ranked_3_r3,391,6,0,397,98.49,0.0,336,1,339,99.12,0.3,0,1,0,0,12.38,101,8159,1.1
1EWY,AlphaFold,relaxed_normal_ref15,ranked_3_r4,390,6,1,397,98.24,0.25,335,1,339,98.82,0.3,0,1,0,0,13.36,109,8159,1.14
1EWY,AlphaFold,relaxed_normal_ref15,ranked_3_r2,391,5,1,397,98.49,0.25,336,1,339,99.12,0.3,0,1,0,0,12.13,99,8159,1.1
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_3_r1,392,4,1,397,98.74,0.25,337,0,339,99.41,0.0,0,1,0,0,11.51,94,8168,1.08
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_3_r5,394,3,0,397,99.24,0.0,335,0,339,98.82,0.0,0,1,0,0,12.61,103,8168,1.11
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_3_r3,392,5,0,397,98.74,0.0,336,0,339,99.12,0.0,0,1,0,0,10.77,88,8168,1.05
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_3_r4,393,3,1,397,98.99,0.25,337,0,339,99.41,0.0,0,1,0,0,10.28,84,8168,1.03
1EWY,AlphaFold,relaxed_normal_beta,ranked_3_r1,390,7,0,397,98.24,0.0,335,0,339,98.82,0.0,0,1,0,0,11.52,94,8159,1.08
1EWY,AlphaFold,relaxed_normal_beta,ranked_3_r5,393,4,0,397,98.99,0.0,335,0,339,98.82,0.0,0,1,0,0,9.07,74,8159,0.98
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_3_r2,393,4,0,397,98.99,0.0,335,0,339,98.82,0.0,0,1,0,0,10.77,88,8168,1.05
1EWY,AlphaFold,relaxed_normal_beta,ranked_3_r3,393,4,0,397,98.99,0.0,337,0,339,99.41,0.0,0,1,0,0,9.56,78,8159,1.0
1EWY,AlphaFold,relaxed_normal_beta,ranked_3_r4,394,3,0,397,99.24,0.0,336,0,339,99.12,0.0,0,1,0,0,9.68,79,8159,1.01
1EWY,AlphaFold,relaxed_normal_beta,ranked_3_r2,394,3,0,397,99.24,0.0,335,0,339,98.82,0.0,0,1,0,0,10.17,83,8159,1.03
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_3_r1,393,4,0,397,98.99,0.0,337,0,339,99.41,0.0,0,1,0,0,9.3,76,8168,0.99
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_3_r5,393,4,0,397,98.99,0.0,337,0,339,99.41,0.0,0,1,0,0,8.69,71,8168,0.97
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_3_r3,394,3,0,397,99.24,0.0,335,0,339,98.82,0.0,0,1,0,0,7.96,65,8168,0.93
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_3_r4,392,5,0,397,98.74,0.0,337,0,339,99.41,0.0,0,1,0,0,8.08,66,8168,0.94
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_3_r2,394,3,0,397,99.24,0.0,337,0,339,99.41,0.0,0,1,0,0,8.08,66,8168,0.94
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_3_r5,394,3,0,397,99.24,0.0,333,1,339,98.23,0.3,0,1,0,0,7.72,63,8160,0.92
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_3_r2,393,4,0,397,98.99,0.0,337,0,339,99.41,0.0,0,1,0,0,7.84,64,8160,0.93
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_3_r1,392,5,0,397,98.74,0.0,337,0,339,99.41,0.0,0,1,0,0,8.21,67,8160,0.95
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_3_r3,394,3,0,397,99.24,0.0,337,0,339,99.41,0.0,0,1,0,0,7.72,63,8160,0.92
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_3_r4,392,5,0,397,98.74,0.0,337,0,339,99.41,0.0,0,1,0,0,8.46,69,8160,0.96
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_4_r3,393,3,1,397,98.99,0.25,337,0,339,99.41,0.0,0,1,0,0,10.42,85,8160,1.04
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_4_r1,393,4,0,397,98.99,0.0,337,0,339,99.41,0.0,0,1,0,0,11.03,90,8160,1.06
1EWY,AlphaFold,relaxed_normal_ref15,ranked_4_r3,393,3,1,397,98.99,0.25,336,0,339,99.12,0.0,0,1,0,0,11.64,95,8164,1.08
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_4_r5,394,3,0,397,99.24,0.0,335,0,339,98.82,0.0,0,1,0,0,9.56,78,8160,1.0
1EWY,AlphaFold,relaxed_normal_ref15,ranked_4_r1,390,6,1,397,98.24,0.25,336,1,339,99.12,0.3,0,1,0,0,12.37,101,8164,1.1
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_4_r4,390,7,0,397,98.24,0.0,336,1,339,99.12,0.3,0,1,0,0,10.54,86,8160,1.04
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_4_r2,392,5,0,397,98.74,0.0,336,0,339,99.12,0.0,0,1,0,0,10.05,82,8160,1.02
1EWY,AlphaFold,relaxed_normal_ref15,ranked_4_r2,390,7,0,397,98.24,0.0,333,1,339,98.23,0.3,0,1,0,0,12.37,101,8164,1.1
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_4_r3,392,5,0,397,98.74,0.0,337,0,339,99.41,0.0,0,1,0,0,11.14,91,8168,1.06
1EWY,AlphaFold,relaxed_normal_ref15,ranked_4_r5,389,8,0,397,97.98,0.0,334,0,339,98.53,0.0,0,1,0,0,12.37,101,8164,1.1
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_4_r5,392,5,0,397,98.74,0.0,337,0,339,99.41,0.0,0,1,0,0,10.16,83,8168,1.03
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_4_r1,393,4,0,397,98.99,0.0,336,0,339,99.12,0.0,1,1,0,0,10.77,88,8169,1.05
1EWY,AlphaFold,relaxed_normal_ref15,ranked_4_r4,393,4,0,397,98.99,0.0,335,0,339,98.82,0.0,0,1,0,0,12.49,102,8164,1.11
1EWY,AlphaFold,relaxed_normal_beta,ranked_4_r3,393,4,0,397,98.99,0.0,334,0,339,98.53,0.0,0,1,0,0,9.31,76,8164,0.99
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_4_r2,393,3,1,397,98.99,0.25,337,0,339,99.41,0.0,1,1,0,0,10.53,86,8168,1.04
1EWY,AlphaFold,relaxed_normal_beta,ranked_4_r5,394,3,0,397,99.24,0.0,336,0,339,99.12,0.0,0,1,0,0,9.31,76,8164,0.99
1EWY,AlphaFold,relaxed_normal_beta,ranked_4_r2,393,4,0,397,98.99,0.0,336,0,339,99.12,0.0,0,1,0,0,9.19,75,8164,0.99
1EWY,AlphaFold,relaxed_normal_beta,ranked_4_r1,392,5,0,397,98.74,0.0,336,0,339,99.12,0.0,0,1,0,0,9.92,81,8164,1.02
1EWY,AlphaFold,relaxed_cartesian_ref15,ranked_4_r4,391,6,0,397,98.49,0.0,336,0,339,99.12,0.0,1,1,0,0,10.89,89,8169,1.05
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_4_r2,394,3,0,397,99.24,0.0,336,0,339,99.12,0.0,0,1,0,0,8.57,70,8168,0.96
1EWY,AlphaFold,relaxed_normal_beta,ranked_4_r4,390,7,0,397,98.24,0.0,335,0,339,98.82,0.0,0,1,0,0,9.55,78,8164,1.0
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_4_r3,394,3,0,397,99.24,0.0,336,0,339,99.12,0.0,0,1,0,0,7.71,63,8168,0.92
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_4_r4,392,5,0,397,98.74,0.0,336,0,339,99.12,0.0,0,1,0,0,9.43,77,8168,1.0
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_4_r5,395,2,0,397,99.5,0.0,336,0,339,99.12,0.0,0,1,0,0,8.94,73,8168,0.98
1EWY,AlphaFold,relaxed_cartesian_beta,ranked_4_r1,395,2,0,397,99.5,0.0,335,0,339,98.82,0.0,0,1,0,0,8.94,73,8168,0.98
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_4_r4,393,4,0,397,98.99,0.0,337,0,339,99.41,0.0,0,1,0,0,8.46,69,8160,0.96
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_4_r3,393,4,0,397,98.99,0.0,337,0,339,99.41,0.0,0,1,0,0,8.09,66,8160,0.94
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_4_r5,394,3,0,397,99.24,0.0,335,0,339,98.82,0.0,0,1,0,0,7.48,61,8160,0.91
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_4_r1,395,2,0,397,99.5,0.0,336,0,339,99.12,0.0,0,1,0,0,8.7,71,8160,0.97
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_2_r1,391,6,0,397,98.49,0.0,337,0,339,99.41,0.0,0,1,0,0,11.64,95,8160,1.08
1EWY,AlphaFold,relaxed_dualspace_beta,ranked_4_r2,393,4,0,397,98.99,0.0,334,0,339,98.53,0.0,0,1,0,0,7.84,64,8161,0.93
1EWY,AlphaFold,relaxed_dualspace_ref15,ranked_2_r3,391,5,1,397,98.49,0.25,337,0,339,99.41,0.0,0,1,0,0,9.68,79,8160,1.01
1EWY,AlphaFold,relaxed_normal_ref15,ranked_2_r3,388,9,0,397,97.73,0.0,336,0,339,99.12,0.0,0,1,0,0,11.03,90,8163,1.06
